Year Code	Age Group Code	State Code	Gender Code	Race Code	Deaths	Population	Crude Rate
1999	35-44	29	F	2106-3	101	386928	26.1
1999	35-44	31	F	2106-3	23	124184	18.5
1999	35-44	32	F	2106-3	33	127485	25.9
1999	35-44	33	F	2106-3	16	108622	14.7 (Unreliable)
1999	35-44	34	F	2054-5	51	107050	47.6
1999	35-44	34	F	2106-3	87	568115	15.3
1999	35-44	35	F	2106-3	15	124882	12.0 (Unreliable)
1999	35-44	36	F	2054-5	128	296913	43.1
1999	35-44	36	F	2106-3	152	1155928	13.1
1999	35-44	37	F	2054-5	99	149850	66.1
1999	35-44	37	F	2106-3	95	477914	19.9
1999	35-44	38	F	2106-3	15	46752	32.1 (Unreliable)
1999	35-44	39	F	2054-5	81	110036	73.6
1999	35-44	39	F	2106-3	195	796180	24.5
1999	35-44	40	F	2054-5	26	21235	122.4
1999	35-44	40	F	2106-3	63	216761	29.1
1999	35-44	41	F	2106-3	41	247413	16.6
1999	35-44	42	F	2054-5	69	104705	65.9
1999	35-44	42	F	2106-3	175	866437	20.2
1999	35-44	44	F	2106-3	13	79437	16.4 (Unreliable)
1999	35-44	45	F	2054-5	75	98738	76
1999	35-44	45	F	2106-3	48	214114	22.4
1999	35-44	47	F	2054-5	61	80166	76.1
1999	35-44	47	F	2106-3	103	371282	27.7
1999	35-44	48	F	2054-5	115	211175	54.5
1999	35-44	48	F	2106-3	249	1367474	18.2
1999	35-44	49	F	2106-3	21	140434	15
1999	35-44	51	F	2054-5	71	126740	56
1999	35-44	51	F	2106-3	86	447263	19.2
1999	35-44	53	F	2054-5	10	16456	60.8 (Unreliable)
1999	35-44	53	F	2106-3	68	428726	15.9
1999	35-44	54	F	2106-3	45	135060	33.3
1999	35-44	55	F	2054-5	15	24241	61.9 (Unreliable)
1999	35-44	55	F	2106-3	58	403220	14.4
1999	45-54	1	F	2054-5	139	72132	192.7
1999	45-54	1	F	2106-3	181	224926	80.5
1999	45-54	2	F	2106-3	17	34538	49.2 (Unreliable)
1999	45-54	4	F	2106-3	148	279577	52.9
1999	45-54	5	F	2054-5	48	23710	202.4
1999	45-54	5	F	2106-3	129	147206	87.6
1999	45-54	6	F	A-PI	115	284842	40.4
1999	45-54	6	F	2054-5	244	146717	166.3
1999	45-54	6	F	2106-3	939	1667026	56.3
1999	45-54	8	F	2054-5	11	9202	119.5 (Unreliable)
1999	45-54	8	F	2106-3	97	276456	35.1
1999	45-54	9	F	2054-5	26	19947	130.3
1999	45-54	9	F	2106-3	100	214934	46.5
1999	45-54	10	F	2054-5	16	9524	168.0 (Unreliable)
1999	45-54	10	F	2106-3	21	41184	51
1999	45-54	11	F	2054-5	46	24975	184.2
1999	45-54	12	F	2054-5	239	137206	174.2
1999	45-54	12	F	2106-3	470	860273	54.6
1999	45-54	13	F	2054-5	237	142401	166.4
1999	45-54	13	F	2106-3	253	382622	66.1
1999	45-54	15	F	A-PI	47	55362	84.9
1999	45-54	16	F	2106-3	44	79521	55.3
1999	45-54	17	F	2054-5	256	118667	215.7
1999	45-54	17	F	2106-3	358	656173	54.6
