Year Code	Age Group Code	State Code	Gender Code	Race Code	Deaths	Population	Crude Rate
2007	85+	34	F	2106-3	17	103391	16.4 (Unreliable)
2007	85+	36	F	2106-3	33	219456	15
2007	85+	36	M	2106-3	16	97531	16.4 (Unreliable)
2007	85+	37	F	2106-3	18	78132	23.0 (Unreliable)
2007	85+	37	M	2106-3	15	32720	45.8 (Unreliable)
2007	85+	39	F	2106-3	29	136788	21.2
2007	85+	39	M	2106-3	28	59933	46.7
2007	85+	41	F	2106-3	11	46138	23.8 (Unreliable)
2007	85+	41	M	2106-3	15	23542	63.7 (Unreliable)
2007	85+	42	F	2106-3	49	185863	26.4
2007	85+	42	M	2106-3	27	81743	33
2007	85+	47	F	2106-3	15	58789	25.5 (Unreliable)
2007	85+	48	F	2054-5	10	15318	65.3 (Unreliable)
2007	85+	48	F	2106-3	41	170150	24.1
2007	85+	48	M	2106-3	23	80560	28.6
2007	85+	53	M	2106-3	13	33987	38.2 (Unreliable)
2007	85+	55	F	2106-3	38	75582	50.3
2007	85+	55	M	2106-3	17	33117	51.3 (Unreliable)
2008	45-54	6	M	2106-3	11	1979457	0.6 (Unreliable)
2008	55-64	6	F	2106-3	12	1488134	0.8 (Unreliable)
2008	55-64	6	M	2106-3	20	1423392	1.4
2008	55-64	48	F	2106-3	11	1046018	1.1 (Unreliable)
2008	65-74	6	F	2106-3	26	891403	2.9
2008	65-74	6	M	2106-3	21	776457	2.7
2008	65-74	12	F	2106-3	16	772732	2.1 (Unreliable)
2008	65-74	12	M	2106-3	13	681779	1.9 (Unreliable)
2008	65-74	13	M	2106-3	10	200381	5.0 (Unreliable)
2008	65-74	17	M	2106-3	13	312268	4.2 (Unreliable)
2008	65-74	26	M	2106-3	10	284101	3.5 (Unreliable)
2008	65-74	37	M	2106-3	10	247375	4.0 (Unreliable)
2008	65-74	39	F	2106-3	11	395416	2.8 (Unreliable)
2008	65-74	42	F	2106-3	13	458499	2.8 (Unreliable)
2008	65-74	42	M	2106-3	13	393289	3.3 (Unreliable)
2008	65-74	48	F	2106-3	18	637376	2.8 (Unreliable)
2008	65-74	48	M	2106-3	13	561729	2.3 (Unreliable)
2008	75-84	1	F	2106-3	10	101312	9.9 (Unreliable)
2008	75-84	1	M	2106-3	10	70600	14.2 (Unreliable)
2008	75-84	6	F	2106-3	50	635977	7.9
2008	75-84	6	M	2106-3	59	468069	12.6
2008	75-84	12	F	2106-3	21	561960	3.7
2008	75-84	12	M	2106-3	42	448535	9.4
2008	75-84	13	F	2106-3	15	142207	10.5 (Unreliable)
2008	75-84	13	M	2106-3	13	98476	13.2 (Unreliable)
2008	75-84	17	F	2106-3	20	274027	7.3
2008	75-84	17	M	2106-3	26	188979	13.8
2008	75-84	18	F	2106-3	13	154415	8.4 (Unreliable)
2008	75-84	18	M	2106-3	13	105616	12.3 (Unreliable)
2008	75-84	19	M	2106-3	11	64022	17.2 (Unreliable)
2008	75-84	26	F	2106-3	24	234972	10.2
2008	75-84	26	M	2106-3	27	168062	16.1
2008	75-84	27	F	2106-3	10	124339	8.0 (Unreliable)
2008	75-84	27	M	2106-3	15	91487	16.4 (Unreliable)
2008	75-84	29	F	2106-3	11	147088	7.5 (Unreliable)
2008	75-84	29	M	2106-3	22	105498	20.9
2008	75-84	34	F	2106-3	12	210476	5.7 (Unreliable)
2008	75-84	34	M	2106-3	19	142449	13.3 (Unreliable)
2008	75-84	36	F	2106-3	15	438018	3.4 (Unreliable)
2008	75-84	36	M	2106-3	21	300678	7
2008	75-84	37	F	2106-3	16	187271	8.5 (Unreliable)
2008	75-84	37	M	2106-3	10	131183	7.6 (Unreliable)
2008	75-84	39	F	2106-3	21	296425	7.1
